payload_mass,payload_volume,target_orbit,deployment_mechanism
4029.1559600676255,85.0657461939049,polar,fairing
17312.429079137557,82.09781361961596,polar,dispenser
12200.563346034782,93.56438905924055,GEO,fairing
18290.03812357371,10.709634524541995,GEO,fairing
2523.6703341219627,53.10141008284065,GEO,dispenser
4800.202159142496,63.73557168504385,polar,custom
6761.631262920453,29.836829294776113,polar,dispenser
3979.591275490552,92.38083225409204,GEO,custom
4672.627009961996,29.924364041872778,polar,custom
6025.41644939805,71.33222687523399,LEO,dispenser
7158.476534282983,97.4294729401237,LEO,fairing
4520.2804383084695,94.00790226993402,LEO,custom
7278.152713694415,46.85955769920925,LEO,custom
16132.655333935061,82.81933821087817,LEO,dispenser
7026.009434024605,71.3002353844969,GEO,custom
13914.918577648856,69.41493703360877,polar,custom
3629.304630768736,4.606713973642044,GEO,dispenser
6268.1348272180185,20.0897971615948,polar,fairing
19060.11138925712,26.39187759152959,LEO,custom
6297.80066600991,34.25533046789864,polar,dispenser
2156.1214455550553,70.90959239003516,GEO,fairing
17054.665947274138,14.452156814129044,polar,fairing
3167.0239417036328,69.90351498297863,LEO,custom
15898.65545042445,45.33554835404768,polar,dispenser
2799.81789129766,70.64662483199515,polar,fairing
15313.091190554082,67.87756057283278,polar,dispenser
5478.407162135639,57.41027115213076,GEO,fairing
7517.509931798223,99.25240144969825,LEO,custom
18523.53741172062,94.16979326570727,polar,dispenser
11756.260970037918,30.828662892175032,LEO,dispenser
7144.263022356798,71.72672449726791,polar,dispenser
16375.687948093768,53.505384181540585,GEO,dispenser
6727.617498725593,89.07930875361717,polar,custom
6531.628880809391,54.46530621722008,GEO,custom
17551.695805728155,89.68701359725216,LEO,fairing
18593.8168856801,30.363705602128668,GEO,dispenser
18388.14060017286,5.776199844062873,LEO,dispenser
19767.533600281873,13.607624216095596,polar,fairing
18427.52663756388,91.63136174554182,LEO,fairing
8365.885783670636,2.2569037799443814,polar,custom
18465.14229092784,56.133903355027726,polar,dispenser
4566.729655366663,95.6046620574425,polar,custom
15930.91900574914,55.5822788437474,LEO,custom
17056.996832081466,72.22246147266017,polar,fairing
13198.782573404527,96.6676221083365,polar,dispenser
5938.141870580457,64.29095877212129,GEO,dispenser
4364.381815314164,52.992991283220434,GEO,fairing
4554.355647724262,57.984470388259915,polar,fairing
8094.207235317055,27.93229081728272,GEO,fairing
12601.372559091473,19.905313927397213,polar,fairing
15907.999762155565,75.6648838007369,LEO,dispenser
3027.1782138913954,28.22471515561089,polar,fairing
7879.092837198536,83.20575379734171,polar,custom
16302.293764806325,2.1859737010494977,LEO,custom
11280.308010051787,73.42366412918831,polar,custom
8080.687670295269,37.65965798805521,GEO,dispenser
2383.369155653251,89.17946272514281,GEO,fairing
10977.413758539713,14.934059990327897,GEO,fairing
9355.594776882743,25.71834610105098,GEO,dispenser
16245.646186727789,93.28019101096595,LEO,fairing
12244.533606279825,88.91948664456832,LEO,custom
13020.767446021537,15.251737238917315,polar,dispenser
11938.003597237072,39.742199300877665,polar,fairing
8001.850962892068,90.071959324933,polar,dispenser
14023.917004509736,59.92063943133926,GEO,dispenser
11205.680312238674,70.2186669977984,polar,custom
10686.44770319895,80.47357429856588,LEO,custom
10438.43229978777,17.820977835939882,LEO,fairing
6091.7061241372085,67.24302541091615,polar,fairing
4015.8496198039015,49.37389554096528,LEO,custom
9961.997432483888,75.0765851372451,LEO,dispenser
9604.488123935642,49.44801629746609,GEO,custom
17182.86511900473,62.8893186508828,LEO,custom
4474.736966916078,75.40106512549534,polar,dispenser
14105.026362252469,36.88847301275578,polar,custom
3488.5027929773173,86.77630409356597,LEO,custom
19957.347724943957,13.1072645880796,LEO,custom
9619.24322087092,23.586541858016446,polar,fairing
16950.273666542475,81.91389655017385,LEO,dispenser
12480.401179684051,55.88461749334223,LEO,dispenser
7637.83850992525,93.55833604425104,LEO,fairing
5813.067794328761,47.78297709771931,GEO,fairing
16201.680796019753,71.89174264904977,LEO,fairing
1772.3883907831423,18.36431812447959,polar,custom
2210.980999568488,87.59266346055186,polar,dispenser
10415.319043371219,36.40927435135491,LEO,fairing
11205.782483788716,22.222288829427416,polar,dispenser
9728.29292619598,16.75336082451289,GEO,custom
3052.395547595963,6.732124700070029,GEO,fairing
2776.579632276628,37.72428806853861,GEO,custom
5134.462514853113,99.31031987653307,GEO,fairing
9988.837272087181,54.642528255560954,GEO,dispenser
11396.979596132429,18.764298781303914,LEO,custom
1276.9698099150628,32.015162098049366,polar,custom
12958.476362741314,98.99799802981268,polar,dispenser
6232.944582997366,28.875144912330963,polar,fairing
18324.044372020515,12.200191175591677,GEO,fairing
3431.016351512964,36.58409637569302,GEO,custom
9626.860656597626,4.424359008315744,GEO,custom
14385.026461714437,19.50851885008712,polar,custom
6095.226160965207,63.33454393136025,LEO,dispenser
8915.495410831307,83.03870552835282,GEO,fairing
19424.598653220106,70.33685859233204,GEO,dispenser
4819.78481149453,94.96198065334082,polar,dispenser
15632.693855788722,78.66844773182638,LEO,dispenser
7657.083776211329,98.53571918212491,GEO,dispenser
1334.3268777134285,43.42356513384157,polar,custom
14596.249363379982,40.7719053319206,polar,dispenser
12049.86988129311,39.92202457284644,LEO,custom
2082.612920283147,73.38189015416545,LEO,fairing
5292.466506148726,46.868890387910284,GEO,dispenser
15471.674286987793,30.218331378627106,LEO,dispenser
15276.605921509463,47.55798154359552,polar,dispenser
10357.97581167281,41.40502577208927,LEO,fairing
10106.951423070996,67.32072366728862,LEO,dispenser
15732.697896977883,17.353911264354558,GEO,fairing
12714.927898980623,80.41695238530535,LEO,dispenser
7095.748589834244,75.47195585407646,GEO,custom
9238.626808143672,65.21407747397632,polar,dispenser
19453.847443449602,74.1992429555155,LEO,custom
17982.76409639102,80.08569661242139,LEO,dispenser
18650.963371382437,28.367239343681973,LEO,fairing
1254.2359485325196,24.269613082214292,polar,fairing
18688.623254437953,97.64213003842072,polar,fairing
13114.347832904732,93.07497967306566,polar,custom
15933.392534276003,78.13446982264894,LEO,dispenser
6638.291619502323,7.0776564451232735,LEO,dispenser
1123.5855050436157,83.70965489636761,GEO,dispenser
9155.196681230635,73.68234683414322,polar,dispenser
9397.412005037242,81.44635305007391,LEO,custom
3624.6921281528885,96.86568292061823,polar,custom
16034.369938574217,44.64149170129606,LEO,fairing
1135.9891276528278,94.36289058164155,LEO,fairing
10705.988682693658,27.008701671696407,GEO,fairing
13625.377373072415,53.86154611598555,polar,fairing
2091.371244173939,43.69790292192911,GEO,custom
14622.591309088828,26.958848281561483,LEO,fairing
12217.698284382202,32.89760457361734,LEO,dispenser
19775.508730753772,82.74116395598315,polar,dispenser
6094.440216912733,46.71697708578803,LEO,dispenser
15280.35764422385,20.41970242254456,GEO,custom
3276.086271635792,13.110769315833478,LEO,custom
13916.783556693563,81.58294166416954,GEO,fairing
16981.418982244966,34.56190206978631,LEO,custom
7841.069272157786,96.28915869523588,LEO,fairing
16051.655593299936,15.96822576475961,GEO,fairing
10017.528214492148,91.51278858191402,LEO,custom
5625.454350673666,9.418251240738346,LEO,fairing
18918.45111233024,22.60832156339046,GEO,dispenser
5832.766500042976,80.59349912390185,GEO,custom
11420.84099007118,1.99779386704258,GEO,custom
5399.899143042775,74.62799869917268,GEO,fairing
2432.5324845505625,94.27427166672067,LEO,custom
19605.93499305002,80.01515441589301,polar,fairing
1306.3670178270731,30.090836184842505,GEO,fairing
15220.405870603947,13.811014193652069,LEO,dispenser
7032.0776949489755,14.110423695099648,GEO,dispenser
11379.46992644178,63.70725497285606,polar,custom
9346.510417717831,46.961916732774974,LEO,fairing
9310.160092620443,15.338116175371356,LEO,fairing
6151.426580339567,52.05967135963735,polar,dispenser
5016.744000163231,86.04179361025133,LEO,custom
18993.459708749644,44.07546730930701,GEO,dispenser
9018.375703802365,44.1923701480514,LEO,fairing
18812.71474055626,54.361843160619635,LEO,dispenser
6448.87334977455,17.929866187500654,polar,custom
1233.3985821875156,3.553544416645911,LEO,dispenser
11617.77140529658,52.388562266118434,GEO,fairing
10441.38041187913,5.801846225235841,LEO,custom
15359.010585012637,41.21467808088368,GEO,dispenser
9710.646873612111,85.91614710846895,LEO,fairing
12981.772992299728,25.287420487491033,polar,dispenser
4711.936367213334,56.891842715004174,GEO,dispenser
2300.3060757680723,39.88916562438232,GEO,fairing
15803.826717219195,34.07735113881787,LEO,dispenser
6595.8941580980945,82.25658953177287,polar,custom
11456.89379168528,60.721002616384546,polar,dispenser
19236.765247048508,68.6962287969289,GEO,fairing
19490.01712270616,66.88102366287016,LEO,fairing
4404.193341084956,96.40245987602991,polar,fairing
8157.479696548479,1.397670141913805,LEO,fairing
8011.6771146046085,85.85828873703429,GEO,custom
14462.672463674926,57.18559782188127,GEO,fairing
2257.3553886279287,15.486590504276796,LEO,dispenser
9460.953280220381,14.664337042051931,LEO,dispenser
2584.259128957503,75.67929895859099,LEO,fairing
12373.58862366656,64.80048053729251,LEO,custom
2691.365240577095,47.138050383297724,polar,custom
2785.39865247692,50.10492606246803,polar,fairing
15113.258562502333,79.81662409736232,LEO,fairing
17520.609550357567,64.17166521572034,GEO,fairing
4251.954893865031,5.498753926713379,GEO,fairing
14999.431504565731,9.33334091429826,polar,dispenser
2025.322773532105,55.20787499533177,LEO,fairing
5157.974995544254,60.95921564296856,GEO,dispenser
4087.6871201534314,27.1035161289189,polar,custom
19807.93131622597,59.86676437834369,polar,dispenser
7151.970623535494,35.39586461156,LEO,custom
10626.29279135513,8.236367080317791,polar,custom
6843.019777632255,93.93084380428982,polar,fairing
7321.775847625353,59.01127486323836,GEO,fairing
14642.177956328736,75.65320070112054,LEO,fairing
6489.4527989405915,75.12167574997245,LEO,dispenser
5939.254334859936,52.87429246479962,GEO,dispenser
9900.172127092148,12.269902250104499,GEO,custom
5269.7545680485955,12.958699535401971,GEO,dispenser
18229.691631804784,76.75481973679318,LEO,dispenser
14137.29697228709,41.72906719656138,GEO,dispenser
11003.171257643327,85.40526698515228,LEO,fairing
2403.897775894239,93.93248019122021,polar,custom
3811.3455800200722,34.24546216268531,LEO,fairing
17226.476467826382,34.14036928144868,polar,dispenser
12436.192344897852,26.128190400677177,GEO,custom
1225.9433479146658,17.017206036738504,GEO,fairing
14765.25731099961,43.20484219692074,LEO,custom
12216.394712458849,70.25562597862469,polar,fairing
4569.761612792254,55.15517034942866,polar,dispenser
7360.581293631876,92.7747201683766,polar,fairing
15450.356752033342,35.57837571607189,LEO,custom
4224.476239214173,58.28105167965207,GEO,fairing
5532.530893099807,78.04920742861997,GEO,custom
17298.456329265646,67.3025164444393,LEO,fairing
16353.76458187761,50.85397794622994,GEO,dispenser
13114.000404599818,33.758103328339296,GEO,custom
1177.8741733743825,95.64572141024023,LEO,dispenser
5923.026282786625,42.116094202864765,GEO,dispenser
9684.650127644229,86.79793287936731,LEO,dispenser
4844.476497376509,6.267996397553487,polar,fairing
6586.217305983035,40.044181072470046,LEO,fairing
9916.793461437499,36.62704390415253,polar,custom
9733.390343932559,10.913287846157449,polar,custom
10637.42445888679,82.48087247385651,GEO,custom
6873.8381175938775,79.06977631033999,LEO,custom
1169.8352659053833,88.72784153372196,polar,fairing
17403.647660816536,57.14035314700261,polar,custom
9973.670866203438,63.95124672090374,GEO,fairing
13053.936884529749,36.02334407344649,LEO,fairing
2923.4764324872012,4.242386411176007,polar,custom
18234.28788641291,36.44599295577304,GEO,dispenser
9206.168317010726,32.46480339086246,polar,custom
8270.163498998874,2.72504417065449,LEO,custom
14611.388099320558,42.17784493045597,polar,custom
15636.000446186757,39.241838295819356,polar,fairing
17688.37767534222,95.42058030946927,LEO,custom
16474.68838187864,3.558260805721944,polar,dispenser
8490.434468842144,3.0745590867271524,GEO,fairing
17938.001520742946,26.2334930250303,polar,custom
1835.616420347612,53.342294883968265,LEO,dispenser
8806.675052784949,16.97118010101346,LEO,custom
6993.872594818337,99.79805575967175,LEO,fairing
8266.217681180278,96.421179776638,polar,dispenser
17782.12586147169,6.729144571860433,polar,fairing
7529.718386157573,19.675780857707878,GEO,fairing
15083.843509209835,97.17644732287411,polar,custom
14718.888074451444,81.19067619483074,GEO,custom
15174.869533689003,97.84243453031814,LEO,dispenser
17619.343632792403,84.45861519525232,LEO,dispenser
7772.242409815375,11.619235334230625,polar,dispenser
4730.700854079085,78.50823813209865,LEO,dispenser
15583.161625582628,1.3616937004852248,GEO,dispenser
9511.883775748747,92.9319367933314,GEO,custom
16382.010349361022,70.71184518235022,polar,dispenser
5933.225803642933,96.59882467212122,GEO,custom
14572.954651150516,85.39605651427054,LEO,custom
15097.063591197044,24.04463195266642,LEO,custom
10741.099783308586,63.18644405774796,GEO,fairing
13493.329248388423,38.31823483584617,GEO,fairing
15442.5299277291,74.495519399478,GEO,custom
8765.693888714166,44.15628353870803,GEO,fairing
8001.781700287652,40.76127995942308,LEO,fairing
10263.300092016638,61.94550632684033,polar,fairing
5247.468410701506,74.2976217388278,GEO,dispenser
11878.46693415893,70.11310206942294,polar,dispenser
2079.8475385044303,63.821014337221634,GEO,custom
19848.77524803297,3.7800387456795406,polar,custom
10229.876702533415,67.66622522792134,GEO,fairing
5575.975611695188,66.09613651880544,LEO,fairing
2853.651729093591,22.59168134459688,polar,fairing
17014.54865619335,14.708442225445276,GEO,fairing
15733.340466154263,16.505485107693914,LEO,dispenser
1102.8557878262302,32.66656741915405,LEO,fairing
18202.09780572417,85.04856158693973,LEO,custom
2509.7241337169294,67.76309192296225,polar,dispenser
14586.057047877863,33.012993594288204,LEO,fairing
5502.532887702127,37.73354580355789,GEO,custom
18610.438918399374,48.351806519149044,polar,custom
14325.4449242106,74.22811709599836,polar,fairing
13321.721991643746,12.171343248016287,polar,custom
6620.173824251312,70.15181954676463,polar,custom
18309.748312689375,73.42093001110241,GEO,custom
4364.226364229757,37.40785431324901,polar,custom
9467.616795203185,51.64063855729296,GEO,dispenser
3826.1442922748574,41.651590139234955,LEO,fairing
10624.454760634088,31.20123989735526,LEO,custom
10673.098607347249,28.466376630478138,LEO,custom
8426.14005744582,66.53977981967864,LEO,fairing
19538.290919017018,15.85777210359321,LEO,fairing
11853.890087208496,16.498472961525273,LEO,dispenser
11480.740158780814,46.21752864847752,polar,custom
9347.149882643467,38.821837356225245,LEO,fairing
13864.259116986263,22.373498948106526,LEO,custom
4307.436277308851,20.194810699583947,polar,custom
2891.4257413296036,54.966190348101605,polar,fairing
