fuel_costs,manufacturing_costs,operational_costs,maintenance_costs,insurance_costs
856221.2669851489,15614183.515302233,3149621.9182644594,105960.23701640118,1661227.545489372
800170.6354997702,17472862.52671466,4375164.03204505,340380.8870365587,4256218.122617546
468863.3090919638,5044847.254113528,2460372.2208205024,341251.2548084386,3384076.3256937903
665096.8193628221,17394403.127874948,4502072.640005134,198865.91761441735,4577186.516811801
489963.7107904702,3470604.6720104297,4822009.3488081265,817166.9479666494,360750.2059569444
791692.8846822765,6996289.381387851,3055884.2819524263,944873.9288801248,574796.0940580622
479739.51952797384,8661466.47846874,1237398.3355289847,450563.4099392385,3291839.299752526
437355.17902682355,4343440.757590057,4158601.453910628,412969.8144905993,2666862.4645857783
149362.85685165104,14734663.234029427,4813441.701818148,491514.18449895404,3599088.1206073933
210773.5574007833,4283700.338886693,3775969.9173560096,776671.9191861704,1724316.54501198
715044.2610479164,10670313.1888435,2676472.099952589,720307.5904760094,2575917.09161574
142891.3596615642,3618634.7263729717,3802030.474172085,967940.8960445921,4675375.151524134
539424.1482688894,4776519.8425608445,3424484.0488789733,197019.20475374255,646586.6377709352
864424.1509666002,11744827.179105373,961404.763546937,365684.56887277175,2949768.8052509767
124838.90369426501,5456390.310606326,2692017.6195750735,981607.7128830608,3505360.540778415
314079.9955234944,19316353.190968342,3229573.127979349,668747.3659720606,2352965.123230248
614022.583097788,15484291.815846395,4626389.219065199,258152.9016605796,4093641.2328609913
666435.1899572978,16514919.965597812,1829600.3126298755,538111.3468460506,1488160.891404139
976241.7674114733,7574040.699325691,4441493.130662951,469347.8525214984,1061819.8569523226
282617.3772155644,18989965.240743764,2575298.4293281417,319903.06499143364,3851376.4407246285
912516.5524433167,3000927.9126464734,4875848.308001444,850486.2047957263,926432.447766132
95235.80109779684,14125236.53756552,3340497.957993963,674615.507408626,3656279.7790820315
847248.709581831,15910010.471128872,1503275.7905139686,186771.6541308491,187939.3270591838
358538.2325403925,8972747.174129125,2254307.246809332,632821.3561383297,404975.19605504884
353157.34496511624,5398972.810630641,1887900.1630674917,189475.40955788924,679065.6514077701
275253.0319708378,16363740.237674147,4133260.64237692,929714.1906339435,1144243.625080663
484729.3244682765,15530983.027324729,989442.1995007326,389021.58247167134,3037095.6085177273
256936.34668670467,18446939.647341315,3481974.132817262,720888.7135118303,2326320.305594685
392664.6931158638,11852785.485806108,1022221.6590291124,226808.81341267243,2809438.0561860935
555406.9239266526,12323492.964939928,4714737.081522557,691423.1708834303,3799386.7248575785
229891.6079485963,19378255.73154056,560125.4965238773,279048.5620205581,1792816.938222301
228916.04074586625,18231414.65279018,4879566.864206494,774791.371556692,873061.7840172665
527577.4784213507,9689863.903989837,726355.1753098547,546428.4735141797,3531183.6087472667
202615.98029497603,14440630.59161046,4951326.091831705,235291.1405605927,3721817.342276626
491364.643272627,9024930.47397751,744448.3604564269,261699.0751698964,1450958.3305954582
529893.2138925281,18592932.329939358,792961.5557198552,747555.5581810098,2856145.525921033
792379.0466345088,15021588.099561062,2866659.5986869205,324464.9725738957,4093345.5817630435
180925.0099011495,17950285.458740808,1503637.5081095537,365387.9021849843,4224551.536134405
447875.3243441597,10960778.48378185,811927.697736134,980625.7434226013,3048012.7859990518
849228.0322518061,18320666.283515174,2660132.5555905923,690001.9038346059,1271340.1966038512
423016.78086892,5562446.856200378,2381908.4711294705,219634.71595840453,651398.4002659742
850658.0492609153,1665262.403773272,4741350.363430141,154225.35775463373,1997097.9425193265
968799.0401482998,7226969.219552444,1428349.3635222341,923598.2438272538,1014247.6659519013
351197.6585733203,15350349.964053437,2250161.6102851215,758483.4063387442,3892927.2344822874
793900.7347976466,15692381.534712609,752984.3846196944,278369.80098249,1954642.8564612677
850540.415610409,14323468.633515872,791118.7788292957,306807.4911436968,794970.8319607732
657364.9800133755,14958362.800179688,4570225.810053871,986369.944243124,722858.0302869803
642142.6907845417,6216727.678016107,2588923.7039765436,542914.9959209702,3820861.6911774427
662362.7607598414,16220709.59641672,4144314.0738833835,123219.1568074093,1756423.4996770874
480060.75992223644,11624155.405923918,3619975.9551870716,481626.2992180316,4330870.582614285
216503.57812827305,4094284.8720496665,921541.030848303,787525.0184348403,2164908.281799907
981294.1659616615,7137136.208078685,571898.4410937208,503314.3857760976,421449.4260859497
873590.5067107475,4929006.805313963,1435136.05033438,384129.15357255936,3343413.971328117
501132.49810185813,17897955.542369153,2575477.1191228842,882971.1628415176,3752657.0158512406
595109.6891755912,3119416.997122133,959970.3965796779,752223.3378007385,3268910.5535479784
153586.71679836497,6888321.964653917,3219177.309437127,768398.8527031906,1836421.0823450368
69025.91027793178,6793001.540574583,4536306.295454292,156715.40293699293,1479156.9894100823
687995.8408585998,1165212.378938834,2472860.046645495,210231.1291591584,1160359.7332623336
138862.30583620406,12092887.817036387,4160137.8941426314,699386.6457049247,4166569.9642320396
933108.7607461469,18922404.496840157,1311722.2899734569,157524.84416748967,2535992.732176035
345006.25923993107,12180846.07338597,1457901.0255619464,813394.111555457,175883.25044916634
770278.4141620679,6448040.142563858,4785649.357767632,281972.5607502153,2289001.200676008
725760.9278127671,1647489.7925745728,1064070.7237962019,261766.70651152,3325026.9807959977
102013.58886557518,7517202.641357931,4389436.321440214,518561.7114577266,3656006.6513366466
839922.3377500632,8469383.829705007,4220413.682481569,501848.6242809735,2382387.20148981
88295.65244885662,5788227.525697307,2253658.675002507,356190.0800712784,3842609.3797330004
788626.20966333,14723487.380487006,1094500.9027960347,488553.4388899403,541009.8920420192
820142.9192162987,13894744.172550924,3096210.093077168,826541.4816988658,3707048.804784039
800167.8971560017,11572210.533286544,1213095.6838129796,581629.6189228306,4315801.499891993
228972.14582807952,17576683.129653033,3267564.338065018,185120.70121824724,2050364.841617017
443281.34197602794,8311643.765835453,1411142.6623246686,646502.8392773141,3670275.739924773
288569.2018339265,5391666.593188272,1316582.871880835,681294.873181646,1959448.0353849824
230383.23554030422,6129915.536129621,4991852.573187566,694347.6955747303,395070.50491518044
882116.9900080432,19506159.858038697,769998.2225266558,691013.7165959388,2715919.4591497225
904046.732152529,19899730.57210169,3629800.101243601,614032.2788134748,4033009.3719236557
755890.981758332,13550912.83979607,1137163.156410553,953738.8005194435,3601834.319162581
333376.84232937434,5565646.46496952,2399564.6508534593,385794.43054172146,1417304.9944271485
393088.1769251735,16814732.36037366,2585524.7704285635,582918.7109481686,2410475.2631889363
954494.8128170627,9998794.765082728,1347009.9680882362,988543.5713932944,692648.2503275847
773226.229830888,13975691.301263664,1732588.4788634018,323471.6105837561,3076890.209748477
96549.5010230025,2046384.4043943174,4145094.089407385,727099.9182163214,3039023.794323797
577779.5746668294,12724654.267083548,773943.1995150305,932845.5789417267,2276878.457595826
172101.1883574397,3399864.2101298473,2708243.1194802364,197238.36576884356,650631.4952095827
174923.42140109217,14931350.03634904,960963.1966152303,511610.1947824097,960931.6340063801
881521.6903964658,16602865.760515431,4596448.466001202,160817.78879564084,3815220.494531046
761687.6618345431,1792325.3889353012,3873724.5470687565,830893.7130506748,3344547.996394418
457999.48928856803,10613837.74878082,1963678.7011235377,595321.9225820394,4133466.824171748
168616.63570367696,8721579.956913061,1149215.9236470223,629372.4516210093,788282.2806558494
432787.03129106964,4220796.753201874,3026550.6952153253,575516.5277113859,2686758.8837495595
617866.2869905906,9797841.926243804,3435090.593648517,116179.35220926194,2071752.9515993346
599507.3483811247,7821506.727427865,3882444.7035526615,618134.2373546422,3595269.4645334985
676973.0840458036,12407521.860022029,1791794.2673885655,640244.7010940484,1405489.9922584954
839013.4801506787,5384330.63335658,3705868.280972595,889547.6154116773,4766361.125830764
96436.35930801765,2684765.0078015197,1981033.20647032,662468.5342689476,1975009.1628153697
821775.8305054719,1142712.0976209762,3125116.758840662,748970.1298052649,450563.93456026
536478.6776048972,3086456.757809866,3248845.9832256814,598924.9899026337,4560900.544381204
887942.9465329682,10625372.11702282,4871186.1760745505,747315.0804374871,2871342.7463722625
978212.5901406537,11949301.478126744,3744306.6605870686,465945.07876985543,4252920.327181933
460217.8411786204,11376638.542728055,1723801.3779984561,963361.3458054812,2108098.7456907006
755818.128076665,9877960.706490202,2009000.4364665067,296833.2396844834,645671.9463311548
653588.16279168,14684614.969717983,2708148.4347876864,989295.6840182537,4593489.465083106
484433.71571092866,8860177.478573292,2811432.8595890524,253756.61987672036,2370430.093221224
400086.2079004943,5996866.805228108,3713218.5988387587,245473.20293814587,4375901.209748976
351483.37326292123,16056825.06495935,4317594.373916315,248650.2345669085,2406647.96469314
867145.5169324793,7561243.554420829,2263187.7159647853,177751.98285748207,1058206.8297269463
638556.9642591011,1998737.711569903,3516205.9847047874,846782.0352902417,1111811.0526625174
475968.9486976821,7295346.38758094,3414423.912486475,596576.1707260221,4773254.748126843
708201.9177938547,5402845.61864913,971938.86832449,297313.6388495555,3234127.439920316
864021.8479328738,16975548.661766168,2892369.421031486,474320.52497116366,1414771.269807051
50109.154876141096,15217074.672693793,4200198.846864454,260603.83212004756,1428214.140733611
862787.937788867,3446449.3089854936,1667061.9368228205,415454.1645443473,2979527.5507632066
940821.734134029,14224612.780313674,2449042.3886810737,587552.3122737159,1283214.3958754945
379195.2638965828,9518468.473268138,3891747.920157278,912475.8501879282,4529027.495392507
832467.2646083308,2385627.4989418015,4830800.691641595,132279.68731160398,1499424.884760684
994894.7580197951,5709651.597151077,1671216.6478890283,788285.1341629288,3661096.0127712716
846312.4265663554,9831304.327392919,3603617.949387837,966635.9070246363,1925769.6546935965
948611.3982828216,4722522.677870998,3284101.216946394,182179.65907926497,4248296.446629468
308953.0649828594,19711984.576339435,1607052.473673151,324950.2883225511,4922248.815273861
417619.45375902735,3012276.8936274564,4497954.745096296,710657.0738378243,4344011.714407498
273593.44911300857,10452798.309494253,4034467.1319485633,926728.4996112331,4524724.200872173
279263.1586773138,7953360.559473148,2375324.4138284,806363.528615904,263845.936771223
941360.6499413194,14173957.987155678,1608070.000785053,912844.0533513137,3566076.468306736
903683.8173655913,10850273.780351287,4969771.234630255,601227.3969322676,4687091.545549997
354981.23372471624,10636512.55733817,1994165.3142068994,232416.76240688202,1027782.0752063799
263403.5165514255,2747172.0872022402,1347922.7034132676,527925.7747558912,4476681.822094784
283541.5543437684,11123666.342518454,500535.02986117254,135866.06130623593,957075.6053907451
185831.8127945872,11057315.58456784,1632966.1938874312,132236.47914272384,2486989.0761633934
566493.8070282354,6546732.267870795,1766577.9559306575,503168.76987218205,3516992.454589702
658769.8585543229,8659317.234578788,1462004.5830343622,289777.5346450658,2654814.304105432
307403.6136947139,9612712.080155553,4911766.252569973,709701.5578307294,3659435.5894055
739660.3613838662,3239631.7990217647,2389884.5070050796,447537.3600129168,3943483.466642459
951762.655531982,2477678.8844478624,1527419.1443061675,331351.1318356771,1520394.5018519138
670533.9742372499,16660751.330029698,2555313.5420577717,467731.46309172997,2813544.463423246
529959.3948901014,6842516.66033759,4358350.6603618,525982.7253819337,241633.35800899583
269512.4016180763,7443705.2796326475,1315447.2345966736,437619.0636621017,1373753.970854988
969044.0508089159,4897751.997895574,4807606.319061306,789331.1941272458,124656.1040504815
183899.50508404107,2235123.083857118,2175133.8736741217,720792.8815999767,116105.28879433953
111745.90587526854,16196734.768180829,1684362.8309302444,966098.1595909648,4760965.523501255
841706.7734423663,12082415.956615908,897288.6759555673,435460.6293657907,4892138.2187620215
221856.75145070377,6729590.559354671,1729385.8131247668,376672.89553886745,2432531.950971317
385314.3336395142,19070113.417258933,1377145.9701946236,460194.1909678682,659896.5857701184
165031.4038930043,3087574.298791716,3799041.354662915,774075.3547090753,385560.02596957044
544295.537308271,15861189.241131056,3451431.7612964096,702398.0764436882,1211875.3998558442
493124.92870933475,5043434.27736368,2852460.811390194,543617.4192986531,4924793.151484206
230664.3519502529,6359306.300238958,2718902.9630811405,132944.91227319738,1661704.5498552585
484043.05797158345,12647827.183679618,3593248.8790136087,259764.71871089158,4528662.084246552
